start,end,weight
7367,7044,1
9861,9587,1
1862,1936,1
10764,10372,1
11902,11029,1
13786,13549,4
10103,9703,1
7740,7406,5
6745,7252,2
22991,22954,1
13922,13921,1
23042,23017,1
12633,12022,1
14949,14949,1
3169,2845,1
20170,21820,1
10658,10913,1
5207,5317,1
8722,8924,1
22299,22297,3
3583,4393,1
14011,14771,1
16319,15939,2
11832,11245,1
12457,12455,1
5919,5812,1
15264,15081,2
12898,13263,1
16949,16952,1
10018,9415,1
2782,2785,1
14761,15411,1
4827,6432,1
19303,19804,1
16560,16923,1
6404,6611,1
11560,11109,1
18723,18779,1
13195,12361,1
10636,9797,1
5591,5590,1
16355,16215,3
9425,9075,4
11049,10596,5
16416,16416,3
16069,16317,1
16477,16383,2
13990,13993,1
10088,10678,1
6771,6554,4
11600,11409,4
18619,18384,1
11848,11604,1
5412,4998,1
9780,9427,6
5996,6173,1
3740,3585,2
3987,3689,1
12796,12795,2
12352,11969,1
3169,2806,3
8947,9092,2
12787,12402,1
14644,14517,1
19851,19719,3
21647,21443,1
10219,11537,1
10258,9830,1
20062,19905,3
10254,10272,1
18518,18605,1
2711,2494,1
21860,21813,1
17809,17747,1
20899,20726,1
14730,14361,2
7625,7439,1
2649,2420,1
7389,7066,1
4457,4368,2
5057,5227,2
20801,20570,1
12422,11602,1
4886,4786,1
12324,12542,3
4775,5074,3
15427,14777,2
17076,16820,2
13635,13226,1
14588,14736,1
20716,20897,10
1787,2202,1
6745,6748,1
14082,14408,1
12159,11748,1
10259,9847,1
16469,16697,1
4133,4132,1
17121,17217,5
12108,12217,1
16420,16555,1
11818,11124,1
12386,11577,1
9643,10205,1
3083,3168,5
16730,16729,1
11540,11544,1
11110,10239,2
20943,21003,1
6739,6616,2
6148,6146,5
14002,13624,1
12560,14346,1
7572,7057,1
13223,13467,3
17577,17656,2
12770,12376,1
9688,9479,1
16190,16080,1
5802,6159,1
15556,15487,1
7260,7728,1
11370,11121,1
20535,20876,1
13186,13203,1
13541,13366,1
11301,11051,1
12824,12426,4
15736,15758,1
16653,16429,1
8403,8757,2
14735,14587,2
14793,14422,1
12424,12031,1
8628,8770,1
20033,20419,1
13541,12693,1
10215,9793,2
12731,13410,1
15791,15614,1
20123,19893,3
4475,5057,1
17192,17191,1
21888,21581,1
7396,6946,1
9820,9677,2
16689,16596,1
2597,3133,1
20065,20146,1
8946,8944,1
6866,6320,1
3502,3278,1
11303,11492,1
7719,8060,1
7628,8433,1
14479,14711,1
8580,8371,1
16220,15858,1
7627,7768,2
717,741,1
7392,8257,1
16934,16829,1
3306,3203,2
8109,7975,1
8831,8474,6
17205,17103,1
7682,7679,1
12584,12356,1
4780,6086,1
9410,9407,2
2177,1773,1
10688,10513,1
11996,11580,3
15975,15861,1
19390,19702,3
8744,8745,2
14001,13203,1
4817,5182,1
20144,20364,4
16747,16689,1
6748,6544,1
4651,4935,2
18368,18285,1
9695,9339,1
13954,15060,1
13584,13583,3
8044,7703,1
4118,4082,1
11227,11502,1
11188,10731,1
13179,12745,1
12604,13211,1
16063,15933,1
13298,13060,2
12700,12526,1
15686,15294,1
14732,14729,2
16952,17442,2
16676,16580,1
16420,16649,1
8691,8548,1
14102,13921,1
5385,5557,3
13440,13007,1
12756,12590,1
8282,7752,1
15096,14746,4
2781,2943,2
9654,9450,1
6716,6902,1
2695,2440,2
13129,13373,1
14006,13852,1
3500,3093,2
1963,1525,1
10259,9479,1
16010,15604,1
16705,16610,1
12210,12781,4
11363,11561,1
15643,15809,2
11610,11418,1
11282,11679,1
15521,15639,1
10648,10225,2
14438,14802,1
11570,11388,1
14214,13982,1
22999,22964,2
7092,6961,7
16083,16934,1
13148,13150,1
12805,12407,3
10092,9837,2
13351,13107,1
4978,5086,1
13132,12700,2
14864,14346,1
10200,9424,1
11241,10674,4
11360,10662,1
18271,18224,1
8601,8519,1
11874,11631,1
17435,17433,1
13131,12700,1
12608,12203,2
11059,11056,1
3160,2879,1
13803,13406,2
11997,11580,5
17849,17665,5
11972,11550,2
11596,11401,2
11783,11544,1
12836,12843,1
10193,10190,1
3205,2867,2
11789,11237,1
15268,14949,1
10659,10665,1
12376,12374,2
11568,11370,1
4317,4823,1
2342,2341,1
7074,6633,1
12203,11578,1
18522,18368,1
2593,2989,1
9129,9132,4
16213,15977,1
11783,12747,1
14345,14570,1
8749,8747,2
8292,7765,1
5154,5056,1
13977,13824,1
7121,7124,1
14838,16007,1
10857,11052,1
11600,11843,1
13595,13186,1
17826,17917,1
14252,14021,1
13842,13993,1
21886,21888,1
16332,16431,2
7566,7375,3
17189,17189,1
15936,16415,3
14776,14408,1
14761,14386,2
14745,14390,1
14025,13875,1
12932,12883,2
16193,16429,4
9471,9471,1
13653,13485,3
13593,13184,1
4249,4100,1
18141,18263,1
2756,3023,2
15157,15019,1
4249,4169,3
11051,10860,1
23081,23079,1
11800,12767,1
6316,6425,1
10014,10014,1
11789,13192,1
10059,9810,3
2812,2813,1
7040,7038,3
8094,7961,1
4380,4238,6
7270,7266,2
10010,9761,1
9786,9437,1
11933,12326,3
11901,11472,1
20130,20132,1
10936,10253,2
15525,15074,1
20942,20749,1
1884,1959,1
10752,10395,1
7598,7947,1
11690,11395,1
12408,12235,1
14730,14580,1
7613,7101,1
2076,2535,1
21092,20723,1
5495,5603,1
9420,9420,2
13024,14008,1
7755,7757,1
16812,16913,1
8646,8307,1
11979,13995,1
11997,12004,1
15646,16412,1
6866,7738,1
10947,10688,4
51,68,1
4859,4447,2
16691,16455,1
10055,10648,1
11494,10598,1
16941,17191,4
11367,13216,1
18892,18803,3
15091,15396,3
20095,19937,1
22574,22527,1
16648,16810,1
12727,11950,1
4405,4498,1
15100,15667,1
8596,10044,1
21595,21619,1
4126,4310,1
15095,15099,1
9908,9502,1
17457,17455,1
19717,19463,2
19912,19913,1
16924,16660,1
11463,12465,1
13956,13579,1
8265,8395,1
6161,5908,1
13548,13781,1
13429,15268,1
19928,19859,1
19579,19536,1
12071,12448,1
19929,20173,1
12694,12135,1
18961,18784,1
4574,5334,1
1805,1528,1
11831,14418,2
22037,21885,1
1337,1290,1
20550,20472,1
18550,18638,1
9159,9014,1
9414,10189,1
3784,3713,1
16819,16651,1
3028,2683,1
13159,12973,2
16216,16592,1
7418,7959,5
7763,7625,1
2510,3088,1
7299,6791,1
19622,19901,1
11577,13223,1
2546,2149,1
4243,4243,1
20370,20148,2
14009,14007,3
14864,14345,12
4460,4458,1
7057,6924,2
6726,6733,1
11789,11545,2
17806,17952,1
11570,11373,1
7410,7086,1
3455,3309,1
353,326,1
13593,13192,1
17122,17597,1
13876,13236,1
14360,13818,1
10359,9838,2
13607,13438,1
7398,7081,1
8265,10055,1
15950,15952,1
11190,10738,2
15412,15300,1
15280,14752,1
17319,17060,1
21288,21092,1
12449,12849,1
12990,12744,1
17101,16844,1
10629,10631,3
10416,10414,2
15131,14778,5
6712,7211,1
12031,12029,2
22515,22409,1
13485,13238,2
19279,19393,1
15683,15562,3
9104,8961,1
9423,8924,1
3025,2754,2
8782,9126,1
13127,12696,1
8080,8399,1
5502,5047,1
740,744,1
5456,5170,1
13380,13141,1
13556,13385,1
9096,9094,1
3585,3740,1
9091,8744,1
10070,9461,1
7582,7387,4
19526,19854,1
1250,1077,1
12724,12973,4
13167,12978,2
10635,10044,1
10480,10090,1
11986,12371,1
11987,12373,1
20342,20341,1
3236,3057,1
12374,13208,2
15999,16706,2
4409,4189,1
1733,1508,1
11682,11765,1
12724,11945,1
10934,11370,1
12755,13002,1
11942,11766,1
12745,12352,1
20148,20272,1
19207,18988,1
9748,9746,1
15304,15574,2
8089,7411,1
12203,11363,1
3366,2819,1
20087,19742,1
16973,16974,6
9299,9092,1
12333,11508,1
5231,4873,2
8427,8105,2
4489,4487,2
17023,16694,1
9946,9945,1
13548,13725,1
15087,15091,1
15443,15319,1
22642,22669,1
11844,12243,1
12383,13630,1
13188,12750,1
10175,11046,2
12766,11982,1
10915,12367,1
16178,15942,1
1981,1905,1
10589,10845,1
18857,18718,1
5333,5334,1
13469,13231,2
12398,12223,1
14644,14037,1
12781,12218,1
7405,7598,1
9622,9062,1
13594,13424,5
287,220,1
1797,2131,1
13049,12797,1
18168,17983,5
3998,3925,3
12742,11964,1
6928,6412,1
2938,2781,1
16749,16858,1
10307,9871,1
16098,15973,1
16872,16613,1
12781,12014,1
9116,8766,1
10258,10676,2
21091,20894,1
9729,9379,1
16238,16124,1
11046,10849,1
9672,9118,1
19824,19773,1
4676,5074,2
14201,17641,1
10945,11580,4
16469,16228,1
15931,16546,1
19837,19833,2
13922,13764,1
11507,12329,3
9447,9446,1
8726,9639,1
4970,4495,1
10681,10937,1
6434,6161,2
4044,3833,1
13510,13905,2
13437,12757,1
2543,2677,1
11325,11073,1
22270,22147,1
15680,15414,2
12839,12838,1
9842,10364,1
16183,16319,3
13198,13199,1
22029,21838,1
11413,10703,1
480,597,1
11430,11624,1
11028,11051,1
15441,15439,3
14355,13816,1
11350,11096,1
12611,12226,1
13107,14308,1
14752,14866,1
13923,14306,1
11601,11408,6
16453,16214,3
3193,3018,1
10520,10373,1
16069,16180,1
3347,3257,1
19077,19085,1
13206,12774,1
6633,6315,1
13159,13157,2
7743,7411,3
14743,14387,1
15994,15710,1
15406,15668,1
17666,17600,2
4724,4723,1
12615,12215,2
12539,12324,1
6951,6432,3
19084,18775,1
8354,8031,1
16671,16672,1
9180,8474,1
17407,17952,1
8090,7748,4
6450,6451,1
7260,7726,1
13029,12780,1
4000,4309,2
16240,16129,1
9633,9073,1
13956,13731,1
4155,4022,1
6060,6159,1
12384,12003,2
5063,5624,1
4855,4564,1
19914,20573,1
16525,17246,1
7734,7738,1
1728,1499,1
19735,19857,5
14610,14761,1
8120,7984,1
12774,12382,1
22489,22458,1
12026,11852,1
22797,22796,1
23089,23128,2
20086,20170,3
9828,9329,2
15457,15456,1
12946,12944,1
17591,17445,1
11494,11493,1
11048,10848,1
7408,6765,1
9795,9654,3
2936,2781,2
20627,20806,1
8789,8647,1
13768,13534,1
17693,17625,1
7912,7705,1
15064,14349,1
5331,8757,1
6900,6717,1
11296,11485,1
36,20,1
13439,13986,1
12247,11603,1
18001,17677,2
12023,12020,2
7276,7407,4
4830,4492,1
15993,15488,1
13858,13629,2
5337,5969,1
4767,4670,1
10183,9762,1
11964,11963,1
18080,18146,1
8080,7599,3
8710,8369,1
5097,4691,2
6999,6484,1
12380,14010,1
18146,18476,1
7253,7062,2
9756,9610,1
5065,4669,1
12220,13645,1
7383,7061,2
9446,9093,1
6651,6512,2
20761,20677,1
1426,1377,1
18356,18354,1
18866,18519,2
13466,13219,3
12833,12832,2
8768,8766,2
18270,18223,1
674,664,1
12486,11940,1
4240,4156,1
20396,20183,1
10046,9438,1
17180,16656,1
18541,18626,2
13228,12793,6
21952,22005,5
16053,15909,2
8750,11098,1
13231,12396,1
15918,16167,6
10673,10085,2
13980,14742,2
21141,20942,1
14004,14010,1
5216,5045,1
7052,7054,10
6940,7389,1
11989,11569,1
12355,11543,1
14372,13983,2
4897,4843,1
3563,3713,1
16179,16179,1
9342,9140,1
3588,3741,2
6152,5911,1
15962,16200,2
21562,21489,1
14629,15306,1
12740,12576,1
14403,14019,2
3819,3585,2
11727,11054,1
9079,9080,2
2056,2021,1
7085,6431,1
13178,12568,1
13632,14399,1
5050,4650,1
12777,12002,1
12280,12451,1
6446,6655,1
6775,6555,1
11554,11110,1
9624,11508,1
1880,1753,1
20529,20188,1
7604,7280,1
13160,13170,1
5956,5686,1
19860,19573,1
14990,14633,1
8765,8416,2
8019,8181,1
16380,16233,1
11061,11312,1
14351,14197,2
5230,5060,1
15688,15420,1
6818,7496,2
8072,7937,2
21886,21887,2
15851,15686,1
16174,15935,8
12386,11820,1
11064,10865,4
9467,9121,3
7241,7566,1
17453,17217,2
7588,7085,1
10475,10242,1
16923,17642,1
3934,3783,1
15074,15199,1
20203,19871,1
7688,7348,1
18779,18723,1
9077,8373,2
22482,22481,1
4175,4173,1
16822,16657,3
16929,16823,2
19842,19464,1
22821,22737,1
13995,13442,2
10694,10516,1
15939,15656,1
18924,19132,1
19100,18792,1
15119,15121,5
18382,18158,5
9337,9137,1
12306,11727,1
10215,11536,1
6921,7240,1
5389,5268,1
2564,2488,1
1786,1549,4
14532,14093,1
9453,9097,2
11483,12310,1
4257,4257,2
10212,10219,1
13601,13598,1
13658,12804,1
6059,6058,1
1937,1656,2
4357,4006,5
7105,7427,1
12374,13019,1
9428,9073,2
16974,17668,1
19402,19465,1
22135,22076,1
11530,11329,1
13605,12752,1
9445,9299,1
16104,16353,1
13526,13922,3
18957,19607,1
15415,15560,1
9442,9446,1
11613,10975,1
20555,20554,1
12034,12030,1
18399,19860,1
12220,11579,1
13573,13161,1
7401,8395,1
4002,4215,1
11908,11906,2
5865,6015,1
18781,18368,3
21869,21819,2
9797,9450,1
17026,16688,1
11590,11834,1
14296,14461,1
15656,15658,1
11673,11460,1
9780,9641,1
10917,10481,1
15118,14768,1
15259,16415,1
16686,16683,1
12796,12799,1
4855,4438,1
11477,13126,1
14185,14184,1
3968,3821,1
7402,7076,3
16809,16911,1
15651,15392,1
15406,16088,1
14564,14335,1
11855,11854,1
19280,18937,1
11342,10644,1
21962,22067,1
14124,16061,1
12785,13219,1
3276,3095,2
14231,14001,2
11794,11684,1
5315,5316,1
14004,13630,2
3687,3845,1
13999,14761,1
6954,6432,1
7691,8349,1
4899,4811,1
17669,17666,1
4670,4768,1
5176,5139,2
14128,13637,1
12751,12749,1
17531,17273,2
12047,12043,1
6727,7040,4
820,1600,1
12735,12349,1
21098,20722,3
5696,5281,1
9291,9221,1
13994,13611,1
13048,12411,1
18547,18545,1
17489,17489,1
8408,8282,10
16228,16496,2
8034,7698,1
7433,7621,2
6588,6539,1
7406,7413,1
12064,12060,2
16909,16765,1
13133,14326,1
14914,14859,1
14734,14738,1
12992,12738,1
12060,12057,1
12728,12747,1
18417,18208,2
11097,10223,1
12790,12214,4
13231,13231,1
13152,12965,1
20365,20150,1
12387,12785,2
9787,9080,1
7041,6910,2
15444,16236,1
10483,9819,1
3278,3096,2
10363,11583,1
15811,15640,1
9327,9126,5
12738,13174,2
12563,12489,1
5049,5217,1
10596,11046,1
8430,8108,1
9464,9461,3
8405,9104,1
9170,9359,1
698,806,1
4887,4687,1
12044,11169,1
15686,15431,1
5786,5898,1
10097,9839,1
14740,14591,1
14943,15258,1
7084,8083,1
16379,16472,4
14152,14301,1
18984,18952,1
12033,11608,2
11489,11297,1
6860,6742,1
15380,15932,1
12885,12314,2
9794,10635,1
15046,15189,2
14776,14626,1
7257,10219,2
5270,5170,1
6860,6412,1
12483,11929,1
15118,14980,1
17928,18315,1
7081,7268,3
10721,10721,1
10303,10126,1
13202,13445,1
6762,7268,1
8307,7985,2
13764,13527,1
13261,13077,1
11424,11255,1
8421,8425,1
11363,11371,1
14715,14337,1
19796,19727,1
8421,8630,1
10267,9708,1
14349,14347,2
13883,13888,1
7418,7286,2
2356,2093,1
7740,8609,1
12807,13053,1
2904,2828,1
7231,7703,1
12383,12010,2
18103,18304,1
15388,15265,1
7989,7639,1
12979,12727,1
5341,5058,2
10237,10063,2
8631,8102,2
5213,5045,2
5912,5909,1
16279,16070,1
22109,21914,1
12175,11962,1
10240,10239,1
9031,9204,1
3109,2851,1
10257,9475,1
6951,7738,1
9097,8754,1
4678,4964,1
16545,16412,1
1634,1546,1
15080,14945,1
16457,16455,3
641,585,1
7718,7245,1
13005,12757,1
17226,16975,1
10167,11483,1
8624,8097,1
9483,9134,1
11962,11537,1
14898,15188,1
6763,6764,1
14598,14379,1
13945,13561,1
23163,23176,1
8789,8646,1
11984,11570,1
22890,22906,1
13611,13990,1
15413,15559,1
12174,11531,1
12581,11969,1
6255,6655,1
9677,9120,1
11689,11139,1
6402,6038,3
9180,8830,5
13112,12875,1
9673,9566,1
4790,4504,1
7378,6922,2
11521,12561,1
7556,7040,1
2945,2560,1
4394,4393,2
9087,8944,1
8954,8952,1
6893,6375,2
12746,13184,1
9808,9812,1
8746,8398,1
14734,14737,1
17091,16947,2
7395,7391,1
6910,6599,1
7084,7946,1
15465,15611,1
9565,9111,1
8768,8285,1
10204,9782,1
8272,8087,2
9480,10088,1
16213,16108,1
6975,7296,1
7080,8268,1
9847,9153,1
12333,12160,3
12378,13024,1
6393,6031,1
9413,9268,2
2183,2182,1
10174,10415,1
8750,9304,2
11825,11583,3
3304,3304,1
11481,12529,2
11190,10735,1
16192,16083,5
16918,16421,1
7508,7058,1
11482,11042,1
613,1116,1
6951,6762,1
10130,10131,1
8766,10477,1
17324,17180,1
9469,9121,5
5814,5342,1
4853,4561,1
5903,5601,1
10357,9797,1
7591,7076,2
5580,5295,1
4854,4432,1
3740,3271,1
8080,8078,5
9787,9645,1
8667,9022,1
10116,11616,1
12839,13078,1
9687,10255,1
6130,6725,1
8375,8580,2
2568,2359,1
9425,9424,3
14410,14021,1
4357,4002,1
17522,17217,1
5494,5328,1
10795,10504,1
1859,1729,1
3306,3027,3
11478,11908,3
16450,15973,1
4361,4222,3
13993,13448,1
15862,16221,1
20118,19996,1
10237,9818,1
15388,14735,1
15687,15975,1
15076,14726,2
21572,21915,3
12784,13635,2
4030,4030,1
16419,16651,1
15544,15398,1
9086,9649,1
15267,15392,2
1147,952,1
5781,5681,2
17221,17218,1
15110,15678,2
8800,8799,4
5205,4735,1
4932,4651,1
21362,21737,1
13005,15275,1
16453,16452,1
7415,7418,3
1615,1396,1
15932,15652,1
10953,10364,1
13024,13212,1
21044,20918,1
8991,9137,1
9863,9860,1
4039,4176,1
11104,10913,1
6610,6403,1
8791,8120,1
13256,12838,1
9121,8427,1
6712,8028,1
12206,11569,1
8093,8620,1
12777,12604,1
12212,12211,1
11981,14761,1
9180,9589,1
19902,19836,1
20375,19913,2
5612,5612,1
10041,9438,1
6778,6445,2
13730,13578,2
22993,22981,1
12885,13380,1
11644,11190,1
10687,10359,1
8408,8758,4
13578,13406,2
5049,5219,1
13705,13194,1
9132,9833,3
11056,10423,4
20573,20372,4
11038,13374,1
17282,17168,1
7741,7739,2
16714,17231,1
18991,18764,2
11534,12348,1
18001,17856,4
9827,10081,2
11531,11080,7
433,467,1
16818,16818,1
127,94,1
9397,9047,2
7295,8102,2
11938,11946,1
19366,19301,1
4789,4269,1
15108,15106,1
9854,9502,2
12777,12611,1
10644,11542,1
14744,14383,1
4413,4273,1
7403,7090,1
16113,15984,1
8408,8085,2
10723,11175,1
4635,4733,1
9639,10201,1
10461,10644,2
14737,14367,1
4658,4478,2
12629,12224,3
13448,13212,1
18159,18096,1
5044,5054,1
11960,11958,1
12769,14388,1
8084,7749,2
12778,11996,1
9797,9301,2
15589,15873,1
10255,10259,1
11545,11786,1
15872,15991,1
11608,11413,1
13455,13018,1
16327,16190,1
15073,15252,2
6130,7039,1
13466,13227,1
9003,8802,1
10673,10670,4
22411,22381,1
7264,7263,2
11997,11579,1
12387,11818,1
19294,20298,1
14356,14203,1
16307,15805,1
12424,12034,2
16265,16410,1
5056,5226,1
11911,11480,2
10238,10070,1
10047,11536,1
5084,4881,1
10686,10688,2
13465,12779,2
14343,14718,1
12360,12359,1
15359,15503,3
12034,11610,1
13287,13759,1
21544,21402,1
22438,22409,1
12353,11962,2
15396,15399,1
12939,13545,1
12296,12515,1
11526,11952,3
3709,3555,1
2097,1769,1
11555,11685,1
11188,11187,1
20387,20505,1
11991,12776,1
12725,12559,1
16930,17336,1
15513,15369,2
2990,2732,1
13590,12991,1
11639,10995,1
17441,17102,2
6763,6159,1
13611,13203,1
12368,11800,1
14800,14433,2
10500,10682,2
5345,5231,2
9335,8984,1
20150,19910,1
3620,3056,4
14306,14306,2
21392,21296,2
10256,9835,2
14730,15935,2
22253,22409,1
4669,5066,1
11020,13526,1
7590,7397,1
18168,17988,1
12253,12256,1
8712,8363,2
22884,22883,1
4890,4695,1
22236,21983,1
3305,3306,2
12194,13015,1
19928,19741,2
22234,22362,2
12024,12023,1
10897,10217,1
15288,15109,1
13443,13991,1
8643,8438,8
13902,14090,1
10190,10605,1
4498,4680,1
7606,7747,1
13157,13156,2
12413,12411,1
12778,12387,1
18883,18794,1
15088,14738,1
13586,14727,1
8720,10201,1
5601,5493,2
4752,4939,1
7828,7914,1
12035,12043,1
18374,18154,1
11832,12013,2
14822,15466,1
17412,17067,1
11996,10926,1
20135,20559,1
9100,8749,1
13385,12950,1
14200,13971,1
19842,20274,2
7433,6787,1
3032,2764,1
4559,5183,1
10522,10114,1
9610,9757,1
9001,8801,1
14728,14938,1
10256,10091,1
22300,22299,3
11937,11513,1
17106,17445,1
14478,13954,1
19749,19665,1
10737,9874,1
2141,2078,1
5472,5015,1
15652,15390,3
20919,20921,2
13988,13835,2
6408,6299,1
9063,8709,1
11060,11058,1
19792,19705,1
8399,8268,3
10870,10869,1
8776,8975,1
15429,15862,1
6601,6131,1
12392,12392,1
6018,5870,1
5197,5197,1
10282,9862,1
13332,12652,1
11385,11131,8
2361,1962,1
4170,4169,1
8593,8080,1
8976,8629,1
13048,12798,1
9690,12388,1
13466,13036,2
14800,15149,1
15295,15421,1
6047,6046,1
8407,7746,1
10618,10024,2
7962,8411,2
16573,16199,1
8081,8095,1
16331,16430,2
9644,10207,1
12350,12574,2
18232,18204,1
16184,15834,1
11528,11528,1
9436,9787,1
9787,9079,1
3060,2713,1
8421,8311,1
12396,12020,1
5027,5306,1
8672,8470,1
7371,7053,1
10591,11042,2
11789,11972,2
13827,13599,1
15936,15817,3
11569,10926,1
7052,6613,1
16956,16689,4
11614,11613,2
13469,12785,2
15005,15710,1
10256,10090,1
11372,10939,1
9645,9221,1
20142,20062,2
11723,13126,1
19451,19895,1
9257,9217,1
8608,8408,1
5917,5914,1
7856,7729,2
8387,8069,3
16215,16590,1
12231,11590,6
5038,4739,1
20044,19827,1
12372,11984,1
10258,10263,1
12405,12407,1
20721,20676,1
3706,3318,1
7392,7179,1
10885,11525,1
12003,13225,1
9473,9131,3
11664,10652,1
16561,16657,2
17882,17834,1
15489,15312,1
10610,10609,2
6161,6062,3
13219,14403,1
9175,10298,1
9685,9127,1
10224,13606,1
2390,2311,1
16324,16190,1
4170,4250,2
10017,9561,2
15300,14774,2
11248,11596,1
12898,12840,3
17175,16652,1
